row,legacy_url,title,brand,match_method,ad_id
9963,/advert/tia-maria/tia-maria-%26-espresso,Tia Maria & Espresso,Tia Maria,brand_year_unique,a8a9c4be-6034-4750-8360-0e778a2d5a33
9970,/advert/marks-%26-spencer/adventures-in-rhythm,Adventures In Rhythm,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
9981,/advert/tesco/online-favourites---shop-from-home,Online Favourites - Shop From Home,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
9989,/advert/tesco/f%26f---schoolwear-movie-trailer,F&F - Schoolwear Movie Trailer,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
10037,/advert/warner-bros/the-nut-job,The Nut Job,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
10056,/advert/tesco/christmas-2015---flirt,Christmas 2015 - Flirt,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
10059,/advert/hmv/sale,Sale,HMV,brand_year_unique,92847a8f-18f7-4274-aa0d-cf2d3a1a5a23
10115,/advert/tesco/every-litre-helps,Every Litre Helps,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
10137,/advert/tesco/mobile---more-than-just-a-phone,Mobile - More Than Just A Phone,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
10162,/advert/tesco/feel-the-power,Feel The Power,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
10183,/advert/tesco/school-uniforms---hopscotch,School Uniforms - Hopscotch,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
10195,/advert/chanel/no5,No5,Chanel,external_id,8cae4e0f-22e6-4768-950d-a609c62e2e4d
10219,/advert/tesco/whoosh-%E2%80%93-cowboy,Whoosh – Cowboy,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
10269,/advert/tesco/valentine's-gifts,Valentine's Gifts,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
10278,/advert/lg/six-motion,Six Motion,LG,brand_year_unique,848668f5-29bc-45d0-b898-7df0d47e227a
10283,/advert/warner-bros/fred-claus,Fred Claus,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
10289,/advert/xbox-360/stream-hd-movies,Stream HD Movies,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
10301,/advert/warner-bros/watchmen,Watchmen,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
10331,/advert/john-lewis/christmas-2011---gifts-you-can't-wait-to-give,Christmas 2011 - Gifts You Can't Wait To Give,John Lewis,brand_year_unique,642e8cfa-a4cd-4e32-aabb-94fb28ba0cdb
10349,/advert/xbox-360/download-songs-for-your-games,Download Songs For Your Games,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
10354,/advert/tesco/christmas-2014---lights-out%2C-hats-on,"Christmas 2014 - Lights Out, Hats On",Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
10359,/advert/tesco/clubcard-voucher-exchange---christmas-2011,Clubcard Voucher Exchange - Christmas 2011,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
10370,/advert/marks-%26-spencer/caroline-quentin---bistro-range,Caroline Quentin - Bistro Range,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
10393,/advert/sony/bravia---the-smoothest-picture-ever,Bravia - The Smoothest Picture Ever,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
10435,/advert/ministry-of-sound/the-annual-2009,The Annual 2009,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
10436,/advert/warner-bros/tenet,Tenet,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
10446,/advert/tesco/half-price-christmas-toys,Half Price Christmas Toys,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
10472,/advert/marks-%26-spencer/spring-issue---miami,Spring Issue - Miami,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
10489,/advert/marks-%26-spencer/luxury-hot-cross-buns,Luxury Hot Cross Buns,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
10512,/advert/tesco/christmas---baileys,Christmas - Baileys,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
10556,/advert/warner-bros/king-arthur,King Arthur,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
10568,/advert/marks-%26-spencer/orient-express,Orient Express,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
10613,/advert/tesco/the-big-clubcard-voucher-exchange,The Big Clubcard Voucher Exchange,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
10628,/advert/ministry-of-sound/classic-trance-nation,Classic Trance Nation,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
10637,/advert/ministry-of-sound/anthems-indie,Anthems Indie,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
10665,/advert/olympus/pen,Pen,Olympus,brand_year_unique,ed4cd8a1-5e35-410b-81b0-b145542da551
10670,/advert/xbox-360/kinect---kinectimals,Kinect - Kinectimals,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
10683,/advert/sony/4k-ultra-hd-tv---celebrate-every-detail,4K Ultra HD TV - Celebrate Every Detail,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
10695,/advert/tesco/hereford-oak-dining-table-%26-chairs,Hereford Oak Dining Table & Chairs,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
10758,/advert/warner-bros/luis-and-the-aliens,Luis And The Aliens,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
10781,/advert/tesco/100%25-british-bloomer,100% British Bloomer,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
10785,/advert/tesco/lowering-prices,Lowering Prices,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
10791,/advert/tesco/healthy-living-range---berry-crumble,Healthy Living Range - Berry Crumble,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
10795,/advert/sony/foam-city,Foam City,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
10853,/advert/marks-%26-spencer/ultimate-apple-strudel,Ultimate Apple Strudel,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
10876,/advert/tesco/eat-your-veg,Eat Your Veg,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
10921,/advert/warner-bros/licence-to-wed,Licence To Wed,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
10938,/advert/tesco/summer-clothing,Summer Clothing,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
10939,/advert/sainsbury's/christmas-party-food,Christmas Party Food,Sainsbury's,external_id,9c9f0ac6-cfce-4857-a30c-88e7605a9ccc
10959,/advert/mumford-%26-sons/sigh-no-more,Sigh No More,Mumford & Sons,external_id,7178c282-38eb-403e-b0ad-33a3dbf0e87b
10980,/advert/tesco/christmas-2020---no-naughty-list,Christmas 2020 - No Naughty List,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
11016,/advert/tesco/cherokee,Cherokee,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
11036,/advert/dolce-%26-gabbana/rose-the-one,Rose The One,Dolce & Gabbana,brand_year_unique,132fe790-8177-40b4-ae73-8ec0e1e94cb8
11038,/advert/warner-bros/magic-mike-xxl,Magic Mike XXL,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
11149,/advert/john-lewis/tiny-dancer,Tiny Dancer,John Lewis,brand_year_unique,642e8cfa-a4cd-4e32-aabb-94fb28ba0cdb
11155,/advert/marks-%26-spencer/christmas-2012---the-greatest-hits,Christmas 2012 - The Greatest Hits,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
11178,/advert/carlsberg/old-lions-van,Old Lions Van,Carlsberg,brand_year_unique,2bcde095-d274-4305-b256-2056e48a70a7
11179,/advert/tesco/keeping-christmas-special---xbox-kinect-family-pack,Keeping Christmas Special - Xbox Kinect Family Pack,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
11183,/advert/xbox-360/kinect---body-%26-brain-exercises,Kinect - Body & Brain Exercises,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
11284,/advert/warner-bros/yes-man,Yes Man,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
11301,/advert/marks-%26-spencer/spinach-%26-ricotta-ravioli,Spinach & Ricotta Ravioli,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
11347,/advert/ministry-of-sound/ibiza-annual-2007,Ibiza Annual 2007,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
11404,/advert/warner-bros/the-man-from-u.n.c.l.e,The Man From U.N.C.L.E,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
11415,/advert/ministry-of-sound/funky-house-sessions-07,Funky House Sessions 07,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
11425,/advert/tesco/captain-beatbox,Captain Beatbox,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
11436,/advert/sunday-mirror/cd-legends-collection,CD Legends Collection,Sunday Mirror,brand_year_unique,141ebb07-c7e7-4574-b544-aacecdfdec5b
11442,/advert/marks-%26-spencer/fairground,Fairground,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
11445,/advert/tesco/british-apples,British Apples,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
11449,/advert/sony/a-sony-christmas-carol,A Sony Christmas Carol,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
11461,/advert/tesco/spice-girls-christmas,Spice Girls Christmas,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
11559,/advert/marks-%26-spencer/linen-miracle-suit,Linen Miracle Suit,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
11580,/advert/tesco/whoosh-%E2%80%93-octopus,Whoosh – Octopus,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
11588,/advert/sony/internet-tv---world-cup-collection,Internet TV - World Cup Collection,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
11595,/advert/ministry-of-sound/clubbers-guide-summer-'09,Clubbers Guide Summer '09,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
11653,/advert/tesco/dips,Dips,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
11670,/advert/warner-bros/the-lego-ninjago-movie,The Lego Ninjago Movie,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
11676,/advert/tesco/food-love-stories---sue's-'dive-in'-crispy-pork-noodles,Food Love Stories - Sue's 'Dive In' Crispy Pork Noodles,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
11691,/advert/marks-%26-spencer/easter,Easter,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
11708,/advert/tesco/clubcard-boost---back-to-school,Clubcard Boost - Back To School,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
11714,/advert/warner-bros/tag,Tag,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
11732,/advert/blackberry/do-what-you-love,Do What You Love,BlackBerry,external_id,612c924e-4e90-4767-955c-139f3190f3be
11736,/advert/warner-bros/watchmen,Watchmen,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
11803,/advert/tesco/pepperoni-pizza,Pepperoni Pizza,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
11843,/advert/ministry-of-sound/street-dance-2010,Street Dance 2010,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
11875,/advert/marks-%26-spencer/christmas-2011---x-factor-contestants,Christmas 2011 - X Factor Contestants,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
11882,/advert/warner-bros/harry-potter-%26-the-half-blood-prince,Harry Potter & The Half Blood Prince,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
11945,/advert/tesco/feel-good-movies,Feel Good Movies,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
11965,/advert/carlsberg/supermarkets,Supermarkets,Carlsberg,brand_year_unique,2bcde095-d274-4305-b256-2056e48a70a7
12035,/advert/tesco/halloween-2011---tricks-%26-treats,Halloween 2011 - Tricks & Treats,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
12038,/advert/lg/chocolate---the-shape-of-the-future,Chocolate - The Shape Of The Future,LG,brand_year_unique,848668f5-29bc-45d0-b898-7df0d47e227a
12070,/advert/warner-bros/fool's-gold,Fool's Gold,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
12080,/advert/news-of-the-world/morrisons-shopping-voucher,Morrisons Shopping Voucher,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
12105,/advert/tesco/biggest-ever-toy-sale,Biggest Ever Toy Sale,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
12135,/advert/tesco/whoosh-%E2%80%93-bubble-bath,Whoosh – Bubble Bath,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
12138,/advert/tesco/salmon-for-easter,Salmon For Easter,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
12144,/advert/sony/bravia-oled,Bravia OLED,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
12195,/advert/tesco/easter-garden-furniture,Easter Garden Furniture,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
12203,/advert/nhs/contraception---worth-talking-about,Contraception - Worth Talking About,NHS,external_id,7dc9a4d0-7e0c-44ad-918b-65fc07ebc573
12210,/advert/news-of-the-world/peter-andre-exclusive-interview,Peter Andre Exclusive Interview,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
12218,/advert/tesco/harry-potter-%26-the-deathly-hallows-part-2,Harry Potter & The Deathly Hallows Part 2,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
12236,/advert/warner-bros/contagion,Contagion,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
12270,/advert/john-lewis/christmas-2019---edgar-the-dragon,Christmas 2019 - Edgar The Dragon,John Lewis,brand_year_unique,642e8cfa-a4cd-4e32-aabb-94fb28ba0cdb
12297,/advert/wii/just-dance,Just Dance,Wii,external_id,057f1330-c148-4420-914f-40bb48d0fe03
12329,/advert/tesco/however-you-do-christmas,However You Do Christmas,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
12366,/advert/warner-bros/the-curious-case-of-benjamin-button,The Curious Case Of Benjamin Button,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
12418,/advert/chris-moyles/the-parody-album,The Parody Album,Chris Moyles,external_id,c662dcf3-fc6d-4539-8929-451547c5f9eb
12432,/advert/warner-bros/me-%26-orson-welles,Me & Orson Welles,Warner Bros,external_id,7ea4c3f0-ec69-4da9-88a4-db683da7835a
12445,/advert/xbox-360/fable-ii,Fable II,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
12543,/advert/tesco/price-check,Price Check,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
12545,/advert/tesco/everyday-value---potatoes,Everyday Value - Potatoes,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
12591,/advert/nintendo/mario-%26-sonic-at-the-winter-olympic-games,Mario & Sonic At The Winter Olympic Games,Nintendo,external_id,5d1e4def-f54d-489f-8aed-785ca5c0e8f8
12609,/advert/sunday-mirror/aa-winter-car-kit,AA Winter Car Kit,Sunday Mirror,brand_year_unique,141ebb07-c7e7-4574-b544-aacecdfdec5b
12611,/advert/tesco/low-fat-fruit-yogurts,Low Fat Fruit Yogurts,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
12628,/advert/tesco/back-to-school-2011---%EF%BF%BD15-bundle,Back To School 2011 - �15 Bundle,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
12636,/advert/tesco/f%26f---autumn-2020,F&F - Autumn 2020,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
12640,/advert/olympus/pen---great-pictures-made-easy,Pen - Great Pictures Made Easy,Olympus,brand_year_unique,ed4cd8a1-5e35-410b-81b0-b145542da551
12645,/advert/tesco/half-price-christmas-trees,Half Price Christmas Trees,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
12698,/advert/camilla-kerslake/camilla-kerslake,Camilla Kerslake,Camilla Kerslake,external_id,042f3b5b-4c29-4036-9bff-3520a367a3f6
12723,/advert/warner-bros/tomb-raider,Tomb Raider,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
12725,/advert/sony/foam-city---autofocus-live-view,Foam City - Autofocus Live View,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
12739,/advert/xbox-360/kinect---you-are-the-controller,Kinect - You Are The Controller,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
12747,/advert/dolce-%26-gabbana/time,Time,Dolce & Gabbana,external_id,132fe790-8177-40b4-ae73-8ec0e1e94cb8
12750,/advert/warner-bros/birds-of-prey,Birds Of Prey,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
12754,/advert/ministry-of-sound/clubbers-guide-summer-2007,Clubbers Guide Summer 2007,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
12774,/advert/tesco/christmas-dinner---let's-do-this!,Christmas Dinner - Let's Do This!,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
12796,/advert/sunday-mirror/free-ladybird-books,Free Ladybird Books,Sunday Mirror,brand_year_unique,141ebb07-c7e7-4574-b544-aacecdfdec5b
12822,/advert/marks-%26-spencer/camembert,Camembert,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
12841,/advert/lg/s-class-user-interface,S-Class User Interface,LG,brand_year_unique,848668f5-29bc-45d0-b898-7df0d47e227a
12846,/advert/warner-bros/invictus,Invictus,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
12863,/advert/marks-%26-spencer/lemon-souffles,Lemon Souffles,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
12865,/advert/ministry-of-sound/clubbers-guide-2008,Clubbers Guide 2008,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
12880,/advert/tesco/favourites,Favourites,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
12882,/advert/marks-%26-spencer/easter-food,Easter Food,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
12895,/advert/tesco/a-finest-christmas,A Finest Christmas,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
12978,/advert/tesco/f%26f-autumn-collection,F&F Autumn Collection,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
12983,/advert/xbox-360/grand-theft-auto%3A-episodes-from-liberty-city,Grand Theft Auto: Episodes From Liberty City,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
13040,/advert/marks-%26-spencer/percy-pig,Percy Pig,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
13051,/advert/news-of-the-world/fabulous-magazine,Fabulous Magazine,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
13058,/advert/andrea-bocelli/my-christmas,My Christmas,Andrea Bocelli,external_id,13506b2b-fb07-4cc1-8c8d-a66554ec5b3c
13061,/advert/warner-bros/dune---part-two,Dune - Part Two,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
13063,/advert/tesco/father's-day-macaroons,Father's Day Macaroons,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
13096,/advert/news-of-the-world/high-school-musical-2-album-%26-stickers,High School Musical 2 Album & Stickers,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
13098,/advert/lg/arena,Arena,LG,brand_year_unique,848668f5-29bc-45d0-b898-7df0d47e227a
13131,/advert/tesco/christmas-2021---scooter,Christmas 2021 - Scooter,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
13136,/advert/carlsberg/happy-danes,Happy Danes,Carlsberg,brand_year_unique,2bcde095-d274-4305-b256-2056e48a70a7
13160,/advert/news-of-the-world/world-cup-2010-car-kit,World Cup 2010 Car Kit,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
13185,/advert/warner-bros/clash-of-the-titans,Clash Of The Titans,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
13208,/advert/marks-%26-spencer/caroline-quentin---just-because,Caroline Quentin - Just Because,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
13230,/advert/marks-%26-spencer/weekends-in,Weekends In,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
13236,/advert/carlsberg/barbecues,Barbecues,Carlsberg,brand_year_unique,2bcde095-d274-4305-b256-2056e48a70a7
13390,/advert/john-lewis/christmas-2012---snowman's-journey,Christmas 2012 - Snowman's Journey,John Lewis,brand_year_unique,642e8cfa-a4cd-4e32-aabb-94fb28ba0cdb
13397,/advert/ministry-of-sound/pump-it-up-powermix,Pump It Up Powermix,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
13491,/advert/john-lewis/curtains-made-in-lancashire,Curtains Made In Lancashire,John Lewis,brand_year_unique,642e8cfa-a4cd-4e32-aabb-94fb28ba0cdb
13498,/advert/ub40/best-of-labour-of-love,Best Of Labour Of Love,UB40,external_id,7c590272-750f-4c52-83e4-fc42ad1e6838
13504,/advert/tesco/a-small-lesson-in-economics,A Small Lesson In Economics,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
13529,/advert/marks-%26-spencer/caroline-quentin---cheat!,Caroline Quentin - Cheat!,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
13573,/advert/sunday-mirror/legends-collection-ii-cd,Legends Collection II CD,Sunday Mirror,brand_year_unique,141ebb07-c7e7-4574-b544-aacecdfdec5b
13591,/advert/news-of-the-world/x-factor-exclusive,X-Factor Exclusive,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
13593,/advert/marks-%26-spencer/christmas-wouldn%EF%BF%BDt-be-christmas-without...,Christmas Wouldn�t Be Christmas Without...,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
13604,/advert/marks-%26-spencer/xmas-2010---don't-put-a-foot-wrong,Xmas 2010 - Don't Put A Foot Wrong,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
13643,/advert/bell's/party,Party,Bell's,brand_year_unique,7e5c30d5-2bb2-40aa-a67e-7ef29e74d4cf
13645,/advert/tesco/samsung-r60,Samsung R60,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
13668,/advert/tesco/wine-festival,Wine Festival,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
13700,/advert/marks-%26-spencer/go-jumpers-for-christmas,Go Jumpers For Christmas,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
13733,/advert/warner-bros/300,300,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
13752,/advert/tesco/burgundy-for-salmon,Burgundy For Salmon,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
13760,/advert/tesco/gluten-free-christmas,Gluten-Free Christmas,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
13840,/advert/warner-bros/orphan,Orphan,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
13857,/advert/marks-%26-spencer/christmas-at-home,Christmas At Home,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
13891,/advert/accurist/a-timeless-british-classic,A Timeless British Classic,Accurist,external_id,c90615a1-4584-49ea-9ce8-16a95a8ff1fd
13908,/advert/xbox-360/fable-3---children-of-the-revolution,Fable 3 - Children Of The Revolution,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
13910,/advert/lg/compressor,Compressor,LG,brand_year_unique,848668f5-29bc-45d0-b898-7df0d47e227a
13913,/advert/john-lewis/nespresso-vertuo-next,Nespresso Vertuo Next,John Lewis,brand_year_unique,642e8cfa-a4cd-4e32-aabb-94fb28ba0cdb
13921,/advert/warner-bros/dolphin-tale,Dolphin Tale,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
13937,/advert/tia-maria/one-of-a-kind,One Of A Kind,Tia Maria,brand_year_unique,a8a9c4be-6034-4750-8360-0e778a2d5a33
13948,/advert/tesco/f%26f---train-station,F&F - Train Station,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
13976,/advert/xbox-360/mass-effect-2,Mass Effect 2,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
13991,/advert/marks-%26-spencer/anything-but-ordinary,Anything But Ordinary,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
13998,/advert/tesco/clubcard-points,Clubcard Points,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
14027,/advert/news-of-the-world/amanda-meets-simon,Amanda Meets Simon,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
14037,/advert/marks-%26-spencer/caroline-quentin---i've-pulled,Caroline Quentin - I've Pulled,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
