row,legacy_url,title,brand,match_method
17143,/advert/lidl/easter-egg-hunt,Easter Egg Hunt,Lidl,unmatched
17144,/advert/yves-saint-laurent/elle,Elle,Yves Saint Laurent,unmatched
17145,/advert/three/fancy-restaurant,Fancy Restaurant,Three,unmatched
17146,/advert/panasonic/viera-neopdp-televisions---avatar,Viera NeoPDP Televisions - Avatar,Panasonic,unmatched
17147,/advert/boyzone/brother,Brother,Boyzone,unmatched
17148,/advert/frontline/protection-you-can-trust,Protection You Can Trust,Frontline,unmatched
17149,/advert/trojan-condoms/judo,Judo,Trojan Condoms,unmatched
17150,/advert/studio-canal/i-swear,I Swear,Studio Canal,unmatched
17151,/advert/morrisons/fresh-bread,Fresh Bread,Morrisons,unmatched
17152,/advert/garnis/fructis---flat-and-lifeless,Fructis - Flat And Lifeless,Garnis,unmatched
17153,/advert/alfa-romeo/skin,Skin,Alfa Romeo,unmatched
17154,/advert/nhs/stoptober---bill-bailey,Stoptober - Bill Bailey,NHS,unmatched
17155,/advert/suzsuki/vitara---ant-%26-dec,Vitara - Ant & Dec,Suzsuki,unmatched
17156,/advert/pampers/eliminate-newborn-tetanus,Eliminate Newborn Tetanus,Pampers,unmatched
17157,/advert/duck/fresh-discs---protect-your-family,Fresh Discs - Protect Your Family,Duck,unmatched
17158,/advert/carphone-warehouse/keith-lemon---america,Keith Lemon - America,Carphone Warehouse,unmatched
17159,/advert/michael-buble/christmas---deluxe-special-edition,Christmas - Deluxe Special Edition,Michael Buble,unmatched
17160,/advert/news-of-the-world/x-factor-exclusive,X Factor Exclusive,News Of The World,unmatched
17161,/advert/national-express/zoo,Zoo,National Express,unmatched
17162,/advert/mars/bell-ringing,Bell Ringing,Mars,unmatched
17163,/advert/dfs/step-by-step-guide,Step By Step Guide,DFS,unmatched
17164,/advert/ladbrokes-casino.com/hide-%26-seek,Hide & Seek,Ladbrokes Casino.com,unmatched
17165,/advert/hastings-direct/life-is-complicated,Life Is Complicated,Hastings Direct,unmatched
17166,/advert/mcdonald's/zoo,Zoo,McDonald's,unmatched
17167,/advert/hyundai/ioniq-5---power-your-world,Ioniq 5 - Power Your World,Hyundai,unmatched
17168,/advert/rightmove/find-your-happy,Find Your Happy,Rightmove,unmatched
17169,/advert/purple-bricks/team-gb---bianca-walkden,Team GB - Bianca Walkden,Purple Bricks,unmatched
17170,/advert/caf%EF%BF%BD-direct/machu-picchu,Machu Picchu,Caf� Direct,unmatched
17171,/advert/universal/honey-2,Honey 2,Universal,unmatched
17172,/advert/adele/21,21,Adele,unmatched
17173,/advert/british-gas/homecare---same-day-service,Homecare - Same Day Service,British Gas,unmatched
17174,/advert/iceland/frozen-smoothies,Frozen Smoothies,Iceland,unmatched
17175,/advert/b%26q/christmas-trees,Christmas Trees,B&Q,unmatched
17176,/advert/dove-men-care/finger-bowl,Finger Bowl,Dove Men Care,unmatched
17177,/advert/foxy-bingo/paraglide,Paraglide,Foxy Bingo,unmatched
17178,/advert/betfair/front-room---despair-%26-hope,Front Room - Despair & Hope,Betfair,unmatched
17179,/advert/privilege/nigel-havers,Nigel Havers,Privilege,unmatched
17180,/advert/original-source/river-run,River Run,Original Source,unmatched
17181,/advert/aldi/christmas-dinner,Christmas Dinner,Aldi,unmatched
17182,/advert/snickers/ninjas,Ninjas,Snickers,unmatched
17183,/advert/skechers/a-woman's-opinion,A Woman's Opinion,Skechers,unmatched
17184,/advert/kellogg's/rice-krispie-squares,Rice Krispie Squares,Kellogg's,unmatched
17185,/advert/mastercard/the-big-lunch,The Big Lunch,MasterCard,unmatched
17186,/advert/thomson/travel-with-a-smile,Travel With A Smile,Thomson,unmatched
17187,/advert/marks-%26-spencer/easter-2012,Easter 2012,Marks & Spencer,unmatched
17188,/advert/johnstone's/making-the-most-of-your-home,Making The Most Of Your Home,Johnstone's,unmatched
17189,/advert/tesco/20%25-off-clothing,20% Off Clothing,Tesco,unmatched
17190,/advert/karvol/sleep-easier,Sleep Easier,Karvol,unmatched
17191,/advert/ronseal/power-sprayer,Power Sprayer,Ronseal,unmatched
17192,/advert/heat/burnt%2C-bitten-or-banged-up,"Burnt, Bitten Or Banged Up",Heat,unmatched
17193,/advert/skittles/the-skittles-touch,The Skittles Touch,Skittles,unmatched
17194,/advert/tsb/elephant-in-the-room,Elephant In The Room,TSB,unmatched
17195,/advert/national-lottery/giant-marrow,Giant Marrow,National Lottery,unmatched
17196,/advert/lenovo/yoga,Yoga,Lenovo,unmatched
17197,/advert/aldi/bbq-food,BBQ Food,Aldi,unmatched
17198,/advert/indeed/how-does-football-work%3F,How Does Football Work?,Indeed,unmatched
17199,/advert/ikea/kajsa-trad-quilt-cover,Kajsa Trad Quilt Cover,Ikea,unmatched
17200,/advert/l'oreal/recital-preference---gwen-stefani,Recital Preference - Gwen Stefani,L'Oreal,unmatched
17201,/advert/argos/three-wise-men---got-it!,Three Wise Men - Got It!,Argos,unmatched
17202,/advert/amazon/fire-tablet---why-buy-just-one%3F,Fire Tablet - Why Buy Just One?,Amazon,unmatched
17203,/advert/jd-sports/undisputed-christmas,Undisputed Christmas,JD Sports,unmatched
17204,/advert/sensodyne/shafik,Shafik,Sensodyne,unmatched
17205,/advert/aldi/not-your-usual-valentine's-day,Not Your Usual Valentine's Day,Aldi,unmatched
17206,/advert/vanish/100%25-more-active-oxygen,100% More Active Oxygen,Vanish,unmatched
17207,/advert/crown/there's-a-baby-on-the-way,There's A Baby On The Way,Crown,unmatched
17208,/advert/thomson/holidays-designed-for-you,Holidays Designed For You,Thomson,unmatched
17209,/advert/travelodge/mr-sleep-%26-the-zzz-squad,Mr Sleep & The Zzz Squad,Travelodge,unmatched
17210,/advert/party-casino.com/feel-it,Feel It,Party Casino.com,unmatched
17211,/advert/maybelline/perfector-4-in-1,Perfector 4-In-1,Maybelline,unmatched
17212,/advert/mail-on-sunday/carly-simon-cd,Carly Simon CD,Mail On Sunday,unmatched
17213,/advert/yoto/endless-audio.-endless-adventure,Endless Audio. Endless Adventure,Yoto,unmatched
17214,/advert/ibm/spot-analytics,Spot Analytics,IBM,unmatched
17215,/advert/marks-%26-spencer/the-art-of-summer,The Art Of Summer,Marks & Spencer,unmatched
17216,/advert/samsung/you-are-the-gift,You Are The Gift,Samsung,unmatched
17217,/advert/kellogg's/coco-pops---hippos,Coco Pops - Hippos,Kellogg's,unmatched
17218,/advert/vimto/find-your-different,Find Your Different,Vimto,unmatched
17219,/advert/the-coconut-collab/temptation,Temptation,The Coconut Collab,unmatched
17220,/advert/entertainment-one/scary-stories-to-tell-in-the-dark,Scary Stories To Tell In The Dark,Entertainment One,unmatched
17221,/advert/ryobi/one%2B---awesome-autumn,One+ - Awesome Autumn,Ryobi,unmatched
17222,/advert/sky/the-emperor's-new-clothes,The Emperor's New Clothes,Sky,unmatched
17223,/advert/channel-4/the-family,The Family,Channel 4,unmatched
17224,/advert/nivea/light-feeling-sun-lotion,Light Feeling Sun Lotion,Nivea,unmatched
17225,/advert/experian/bath-chameleon,Bath Chameleon,Experian,unmatched
17226,/advert/capital-one/spring-loaded,Spring Loaded,Capital One,unmatched
17227,/advert/boots/dance-and-shake,Dance And Shake,Boots,unmatched
17228,/advert/foot-locker/shoe-scanner,Shoe Scanner,Foot Locker,unmatched
17229,/advert/sky%2B/revelation,Revelation,Sky+,unmatched
17230,/advert/times/the-millionairess-dvd,The Millionairess DVD,Times,unmatched
17231,/advert/kfc/take-5-box---football,Take 5 Box - Football,KFC,unmatched
17232,/advert/sure/crystal---whatever-you-wear,Crystal - Whatever You Wear,Sure,unmatched
17233,/advert/sun/high-school-musical-2-fan-pack,High School Musical 2 Fan Pack,Sun,unmatched
17234,/advert/tesco/christmas-2012---chicken-and-salmon,Christmas 2012 - Chicken And Salmon,Tesco,unmatched
17235,/advert/lynx/shampoo---lose-flakes%2C-get-the-girls,"Shampoo - Lose Flakes, Get The Girls",Lynx,unmatched
17236,/advert/sainsbury's/feed-your-family-for-%EF%BF%BD50---home-videos,Feed Your Family For �50 - Home Videos,Sainsbury's,unmatched
17237,/advert/fosters/good-call---hairy-back,Good Call - Hairy Back,Fosters,unmatched
17238,/advert/daily-telegraph/horrible-histories-audio-books,Horrible Histories Audio Books,Daily Telegraph,unmatched
17239,/advert/gregory-porter/take-me-to-the-alley,Take Me To The Alley,Gregory Porter,unmatched
17240,/advert/avon/moisture-seduction-lipstick,Moisture Seduction Lipstick,Avon,unmatched
17241,/advert/transform/transforming-lives,Transforming Lives,Transform,unmatched
17242,/advert/nutella/bring-a-smile-to-breakfast-time,Bring A Smile To Breakfast Time,Nutella,unmatched
17243,/advert/old-jamaican/moon-landing,Moon Landing,Old Jamaican,unmatched
17244,/advert/wickes/proud-as-a-peacock-%E2%80%93-kitchen,Proud As A Peacock – Kitchen,Wickes,unmatched
17245,/advert/wii/mario-party,Mario Party,Wii,unmatched
17246,/advert/nintendo-dsi/play-with-pictures,Play With Pictures,Nintendo DSi,unmatched
17247,/advert/currys/free-recycling,Free Recycling,Currys,unmatched
17248,/advert/enjoy-england/the-national-trust,The National Trust,Enjoy England,unmatched
17249,/advert/experian/at-home-with-the-credit-expert,At Home With The Credit Expert,Experian,unmatched
17250,/advert/natwest/tomorrow-begins-today,Tomorrow Begins Today,NatWest,unmatched
17251,/advert/drench/pheasant-rodeo,Pheasant Rodeo,Drench,unmatched
17252,/advert/universal/black-sea,Black Sea,Universal,unmatched
17253,/advert/daily-mail/cruise-guide-magazine,Cruise Guide Magazine,Daily Mail,unmatched
17254,/advert/sky/hd-freeze-frame,HD Freeze Frame,Sky,unmatched
17255,/advert/kfc/she's-a-lady,She's A Lady,KFC,unmatched
17256,/advert/o2/priority---jls---run-rabbit-run,Priority - JLS - Run Rabbit Run,O2,unmatched
17257,/advert/herbal-essences/tousle-me-softly---rock-star,Tousle Me Softly - Rock Star,Herbal Essences,unmatched
17258,/advert/fendi/fan-di,Fan Di,Fendi,unmatched
17259,/advert/weetabix/marathon,Marathon,Weetabix,unmatched
17260,/advert/kfc/lunch,Lunch,KFC,unmatched
17261,/advert/tesco/samsung-galaxy-tab,Samsung Galaxy Tab,Tesco,unmatched
17262,/advert/hallmark/merry-christmas,Merry Christmas,Hallmark,unmatched
17263,/advert/guitar-hero-iii/legends-of-rock,Legends Of Rock,Guitar Hero III,unmatched
17264,/advert/currys-%26-pc-world/lenovo-ideapad-320s,Lenovo Ideapad 320S,Currys & PC World,unmatched
17265,/advert/booking.com/muppet's-summer-holiday,Muppet's Summer Holiday,Booking.com,unmatched
17266,/advert/world-of-warcraft/chuck-norris,Chuck Norris,World Of Warcraft,unmatched
17267,/advert/pringles/charles-darwin,Charles Darwin,Pringles,unmatched
17268,/advert/argos/connie-%26-trevor-%E2%80%93-moisturizer,Connie & Trevor – Moisturizer,Argos,unmatched
17269,/advert/kwik-fit/feeding-paul's-cat,Feeding Paul's Cat,Kwik Fit,unmatched
17270,/advert/hm-revenue-%26-customs/tax-credits---sunday-rush-hour,Tax Credits - Sunday Rush Hour,HM Revenue & Customs,unmatched
17271,/advert/paramount/capture-the-flag,Capture The Flag,Paramount,unmatched
17272,/advert/kfc-/street-wise-menu---football,Street Wise Menu - Football,KFC ,unmatched
17273,/advert/renault/megane,Megane,Renault,unmatched
17274,/advert/rspca/rspca-assured,RSPCA Assured,RSPCA,unmatched
17275,/advert/wall's/alan-the-talking-dog---kitchen,Alan The Talking Dog - Kitchen,Wall's,unmatched
17276,/advert/miele/designed-to-last-for-20-years,Designed To Last For 20 Years,Miele,unmatched
17277,/advert/118-118/the-race,The Race,118 118,unmatched
17278,/advert/sunday-mirror/beauty-survey,Beauty Survey,Sunday Mirror,unmatched
17279,/advert/dreamworks/puss-in-boots,Puss In Boots,Dreamworks,unmatched
17280,/advert/hancock/dvd-release,DVD Release,Hancock,unmatched
17281,/advert/now/that%EF%BF%BDs-what-i-call-love,That�s What I Call Love,Now,unmatched
17282,/advert/3m/command---do-no-damage,Command - Do No Damage,3M,unmatched
17283,/advert/churchill/bumpy-slide,Bumpy Slide,Churchill,unmatched
17284,/advert/aldi/mince-pies---electricity-bill,Mince Pies - Electricity Bill,Aldi,unmatched
17285,/advert/polestar/polestar-2,Polestar 2,Polestar,unmatched
17286,/advert/christine-and-the-queens/chaleur-humaine,Chaleur Humaine,Christine And The Queens,unmatched
17287,/advert/funky-grooves/soul%2C-funk-%26-disco-anthems,"Soul, Funk & Disco Anthems",Funky Grooves,unmatched
17288,/advert/lloyds-pharmacy/dual-tens-machine,Dual Tens Machine,Lloyds Pharmacy,unmatched
17289,/advert/pc-world/my-world-is-music,My World Is Music,PC World,unmatched
17290,/advert/ee/kevin-bacon---buffer-face,Kevin Bacon - Buffer Face,EE,unmatched
17291,/advert/sunday-times/politics-tamed,Politics Tamed,Sunday Times,unmatched
17292,/advert/king/farm-heroes-saga,Farm Heroes Saga,King,unmatched
17293,/advert/haven/half-price-holidays,Half Price Holidays,Haven,unmatched
17294,/advert/barclays/coronavirus---small-businesses,Coronavirus - Small Businesses,Barclays,unmatched
17295,/advert/pedigree/feed-the-good,Feed The Good,Pedigree,unmatched
17296,/advert/aldi/chocolate-reindeer,Chocolate Reindeer,Aldi,unmatched
17297,/advert/universal/scott-pilgrim-vs-the-world,Scott Pilgrim VS The World,Universal,unmatched
17298,/advert/marks-%26-spencer/bistro-beef-bourguignon,Bistro Beef Bourguignon,Marks & Spencer,unmatched
17299,/advert/dfs/fab-at-40,Fab At 40,DFS,unmatched
17300,/advert/vauxhall/meriva-%26-safira---make-the-world-adjust-to-you,Meriva & Safira - Make The World Adjust To You,Vauxhall,unmatched
17301,/advert/ford/fiesta---fold-mirrors,Fiesta - Fold Mirrors,Ford,unmatched
17302,/advert/daily-star/free-health-lottery-ticket,Free Health Lottery Ticket,Daily Star,unmatched
17303,/advert/tefal/fresh-express---table-slice,Fresh Express - Table Slice,Tefal,unmatched
17304,/advert/koko/coconut-milk,Coconut Milk,Koko,unmatched
17305,/advert/aldi/kevin-the-carrot's-christmas-mission,Kevin The Carrot's Christmas Mission,Aldi,unmatched
17306,/advert/silentnight/pictures,Pictures,Silentnight,unmatched
17307,/advert/battersea/here-for-every-dog-and-cat,Here For Every Dog And Cat,Battersea,unmatched
17308,/advert/asda/chosen-by-you---casserole-queen,Chosen By You - Casserole Queen,Asda,unmatched
17309,/advert/action-for-children/nicola's-story,Nicola's Story,Action For Children,unmatched
17310,/advert/autentica-cuba.com/visit-cuba,Visit Cuba,Autentica Cuba.com,unmatched
17311,/advert/dfs/a-tough-day-at-school,A Tough Day At School,DFS,unmatched
17312,/advert/direct-line/uninsured-driver-promise,Uninsured Driver Promise,Direct Line,unmatched
17313,/advert/bold/huggable-freshness,Huggable Freshness,Bold,unmatched
17314,/advert/lynx/in-control---wasabi,In Control - Wasabi,Lynx,unmatched
17315,/advert/good-energy/our-planet,Our Planet,Good Energy,unmatched
17316,/advert/facebook/privacy-protection-changes,Privacy Protection Changes,Facebook,unmatched
17317,/advert/nintendo-ds/walk-with-me,Walk With Me,Nintendo DS,unmatched
17318,/advert/coca-cola/life,Life,Coca Cola,unmatched
17319,/advert/matalan/christmas-2012---little-donkey,Christmas 2012 - Little Donkey,Matalan,unmatched
17320,/advert/currys-%26-pc-world/tech-dreams---master-chef,Tech Dreams - Master Chef,Currys & PC World,unmatched
17321,/advert/british-gas/rescue-me,Rescue Me,British Gas,unmatched
17322,/advert/morrisons/halloween,Halloween,Morrisons,unmatched
17323,/advert/asda/easy-care-shirt,Easy Care Shirt,Asda,unmatched
17324,/advert/boots-opticians/more-than-one-you,More Than One You,Boots Opticians,unmatched
17325,/advert/experian/at-home-with-the-credit-expert---ice,At Home With The Credit Expert - Ice,Experian,unmatched
17326,/advert/sina-studios/better-man,Better Man,Sina Studios,unmatched
17327,/advert/bulmers/no.17---experimenters-wanted,No.17 - Experimenters Wanted,Bulmers,unmatched
17328,/advert/red-bull/isaac-newton,Isaac Newton,Red Bull,unmatched
17329,/advert/michael-buble/christmas,Christmas,Michael Buble,unmatched
17330,/advert/toys-r-us/ben-10-ultimate-alien-car,Ben 10 Ultimate Alien Car,Toys R Us,unmatched
17331,/advert/kfc/brazer,Brazer,KFC,unmatched
17332,/advert/morrisons/save-on-bloomers,Save On Bloomers,Morrisons,unmatched
17333,/advert/muller/one,One,Muller,unmatched
17334,/advert/first-choice/best-pools-ever,Best Pools Ever,First Choice,unmatched
17335,/advert/hillarys/transform-like-into-love,Transform Like Into Love,Hillarys,unmatched
17337,/advert/chessington-world-of-adventures/year-of-the-penguins,Year Of The Penguins,Chessington World Of Adventures,unmatched
17338,/advert/land-rover/range-rover-sport,Range Rover Sport,Land Rover,unmatched
17339,/advert/apple/iphone-6s---live-photos,iPhone 6S - Live Photos,Apple,unmatched
17340,/advert/ladbrokes/world-cup-2010---get-off-the-fence,World Cup 2010 - Get Off The Fence,Ladbrokes,unmatched
17341,/advert/act-on-co2/wasting-electricity,Wasting Electricity,Act On CO2,unmatched
17342,/advert/kelly-clarkson/stronger,Stronger,Kelly Clarkson,unmatched
17343,/advert/wickes/bathroom-summer-sale,Bathroom Summer Sale,Wickes,unmatched
17344,/advert/emirates/rugby-2015---gilbert,Rugby 2015 - Gilbert,Emirates,unmatched
17345,/advert/aldi/welcome-to-a-world-of-wonder,Welcome To A World Of Wonder,Aldi,unmatched
17346,/advert/giff-gaff/up-to-good,Up To Good,Giff Gaff,unmatched
17347,/advert/orange/stay-close,Stay Close,Orange,unmatched
17348,/advert/columbia/vantage-point,Vantage Point,Columbia,unmatched
17349,/advert/carphone-warehouse/%EF%BF%BD10-million-giveaway---alan,�10 Million Giveaway - Alan,Carphone Warehouse,unmatched
17350,/advert/energy-saving-trust/save-a-packet,Save A Packet,Energy Saving Trust,unmatched
17351,/advert/illumination/the-secret-life-of-pets-2,The Secret Life Of Pets 2,Illumination,unmatched
17352,/advert/sainsbury's/mind-reader,Mind Reader,Sainsbury's,unmatched
17353,/advert/pathe/hunger,Hunger,Pathe,unmatched
17354,/advert/flora/pro-activ-challenge---episode-3,Pro-Activ Challenge - Episode 3,Flora,unmatched
17355,/advert/garnier/herbashine,Herbashine,Garnier,unmatched
17356,/advert/celebrations/christmas-2023-%E2%80%93-bring-the-whoop-whoop,Christmas 2023 – Bring The Whoop Whoop,Celebrations,unmatched
17357,/advert/nutella/your-way,Your Way,Nutella,unmatched
17358,/advert/barclays/shoe-machine,Shoe Machine,Barclays,unmatched
17359,/advert/wiltshire-farm-foods/ronnie-corbett,Ronnie Corbett,Wiltshire Farm Foods,unmatched
17360,/advert/apple/iphone---privacy,iPhone - Privacy,Apple,unmatched
17361,/advert/sainsbury's/secret-indian-recipe,Secret Indian Recipe,Sainsbury's,unmatched
17362,/advert/alison-krauss/a-hundred-miles-or-more,A Hundred Miles Or More,Alison Krauss,unmatched
17363,/advert/foo-fighters/echoes%2C-silence%2C-patience-%26-grace,"Echoes, Silence, Patience & Grace",Foo Fighters,unmatched
17364,/advert/118-118/bringing-businesses-together,Bringing Businesses Together,118 118,unmatched
17365,/advert/kent-road-safety/get-the-message,Get The Message,Kent Road Safety,unmatched
17366,/advert/sage/gym,Gym,Sage,unmatched
17367,/advert/bio-oil/reluctant,Reluctant,Bio-Oil,unmatched
17368,/advert/canon/eos-650d---see-things-differently,EOS 650D - See Things Differently,Canon,unmatched
17369,/advert/moben/spring-sale,Spring Sale,Moben,unmatched
17370,/advert/grana-padano/an-italian-feeling,An Italian Feeling,Grana Padano,unmatched
17371,/advert/audi/progress-is-everything,Progress Is Everything,Audi,unmatched
17372,/advert/marks-%26-spencer/caroline-quentin---new-year-party,Caroline Quentin - New Year Party,Marks & Spencer,unmatched
17373,/advert/direct-line/lucky-crystal,Lucky Crystal,Direct Line,unmatched
17374,/advert/wall's/alan-the-talking-dog---sausage-balls,Alan The Talking Dog - Sausage Balls,Wall's,unmatched
17375,/advert/dyson/digital-slim,Digital Slim,Dyson,unmatched
17376,/advert/cinch/spa,Spa,Cinch,unmatched
17377,/advert/o2/pay-%26-gogogo,Pay & GoGoGo,O2,unmatched
17378,/advert/wickes/dom-joly---skuba-diving,Dom Joly - Skuba Diving,Wickes,unmatched
17379,/advert/volkswagen/golf-cabriolet---thankyou-for-the-days,Golf Cabriolet - Thankyou For The Days,Volkswagen,unmatched
17380,/advert/b%26q/bathrooms---memories-are-made-of-this,Bathrooms - Memories Are Made Of This,B&Q,unmatched
17381,/advert/nikon/1---if-i-were-a-radio,1 - If I Were A Radio,Nikon,unmatched
17382,/advert/apple/iphone-4---facetime,iPhone 4 - FaceTime,Apple,unmatched
17383,/advert/wh-smith/cheeky-boys,Cheeky Boys,WH Smith,unmatched
17384,/advert/army/nursing-officer,Nursing Officer,Army,unmatched
17385,/advert/sainsbury's/the-big-fella's-christmas-dinner,The Big Fella's Christmas Dinner,Sainsbury's,unmatched
17386,/advert/mars/tiny-bike,Tiny Bike,Mars,unmatched
17387,/advert/nature-valley/oats-%26-honey-granola-bars,Oats & Honey Granola Bars,Nature Valley,unmatched
17388,/advert/amercom-collections/helicopter-magazine-collection,Helicopter Magazine Collection,AmerCom Collections,unmatched
17389,/advert/mbna/the-mbna-team,The MBNA Team,MBNA,unmatched
17390,/advert/deliveroo/octoman,Octoman,Deliveroo,unmatched
17391,/advert/sunday-express/jack-and-the-beanstalk-dvd,Jack And The Beanstalk DVD,Sunday Express,unmatched
17392,/advert/we-buy-any-car.com/football,Football,We Buy Any Car.com,unmatched
17393,/advert/joop!/thrill,Thrill,Joop!,unmatched
17394,/advert/sharps/sale-extra,Sale Extra,Sharps,unmatched
17395,/advert/renault/twingo---lola,Twingo - Lola,Renault,unmatched
17396,/advert/churchill/oh-oui!,Oh Oui!,Churchill,unmatched
17397,/advert/vodafone/yodafone,Yodafone,Vodafone,unmatched
17398,/advert/insure-and-go/stop,Stop,Insure And Go,unmatched
17399,/advert/peter-grant/traditional,Traditional,Peter Grant,unmatched
17400,/advert/renault/clio-by-rip-curl,Clio By Rip Curl,Renault,unmatched
17401,/advert/l'oreal/men-expert---lewis-hamilton,Men Expert - Lewis Hamilton,L'Oreal,unmatched
17402,/advert/mercedes-benz/attention,Attention,Mercedes-Benz,unmatched
17403,/advert/waitrose/heston-%26-delia---roast-duck-with-sour-cherries,Heston & Delia - Roast Duck With Sour Cherries,Waitrose,unmatched
17404,/advert/etsy/photo-search-%E2%80%93-chandelier,Photo Search – Chandelier,Etsy,unmatched
17405,/advert/honda/the-other-side---a-double-sided-story,The Other Side - A Double-Sided Story,Honda,unmatched
17406,/advert/comedy-gala-advert-hijack/wall's---garage-lady,Wall's - Garage Lady,Comedy Gala Advert Hijack,unmatched
17407,/advert/kellogg's/corn-flakes---give-a-child-breakfast,Corn Flakes - Give A Child Breakfast,Kellogg's,unmatched
17408,/advert/l'oreal/elnett---very-volume,Elnett - Very Volume,L'Oreal,unmatched
17409,/advert/michael-kors/gold-fragrance-collection,Gold Fragrance Collection,Michael Kors,unmatched
17410,/advert/tesco/fuel-vouchers,Fuel Vouchers,Tesco,unmatched
17411,/advert/kellogg's/my-special-k.co.uk,My Special K.co.uk,Kellogg's,unmatched
17412,/advert/visa/laptop,Laptop,Visa,unmatched
17413,/advert/persil/tough-but-gentle,Tough But Gentle,Persil,unmatched
17414,/advert/facebook/friends,Friends,Facebook,unmatched
17415,/advert/l'oreal/age-re-perfect-calcium,Age Re-Perfect Calcium,L'Oreal,unmatched
17416,/advert/euronics/lower,Lower,Euronics,unmatched
17417,/advert/xbox-360/forza-motorsport-3,Forza Motorsport 3,Xbox 360,unmatched
17418,/advert/we-buy-any-car.com/schofield-drops-in,Schofield Drops In,We Buy Any Car.com,unmatched
17419,/advert/setanta-sports/only-setanta,Only Setanta,Setanta Sports,unmatched
17420,/advert/lloyds-tsb/smarter-current-accounts,Smarter Current Accounts,Lloyds TSB,unmatched
17421,/advert/tesco/price-check-sainsburys,Price Check Sainsburys,Tesco,unmatched
17422,/advert/flower-fairies/miniature-plate-collection,Miniature Plate Collection,Flower Fairies,unmatched
17423,/advert/avon/christmas-2010---i-want,Christmas 2010 - I Want,Avon,unmatched
17424,/advert/disney/coco,Coco,Disney,unmatched
17425,/advert/toolstation/here-to-help-the-trade,Here To Help The Trade,Toolstation,unmatched
17426,/advert/20th-century-fox/date-night,Date Night,20th Century Fox,unmatched
17427,/advert/subway/sweet-chilli-chicken,Sweet Chilli Chicken,Subway,unmatched
17428,/advert/mini/roadster---cliffhanger,Roadster - Cliffhanger,Mini,unmatched
17429,/advert/kfc/messy,Messy,KFC,unmatched
17430,/advert/compare-the-market.com/meerkat-toy---maiya,Meerkat Toy - Maiya,Compare The Market.com,unmatched
17431,/advert/vinted/if-you-don't-wear-it%2C-sell-it,"If You Don't Wear It, Sell It",Vinted,unmatched
17432,/advert/muller/shropshire,Shropshire,Muller,unmatched
17433,/advert/joe-brown/the-very-best-of,The Very Best Of,Joe Brown,unmatched
17434,/advert/subway/series-menu-%E2%80%93-micromanager,Series Menu – Micromanager,Subway,unmatched
17435,/advert/volkswagen/golf---one-song,Golf - One Song,Volkswagen,unmatched
17436,/advert/argos/aliens---sale-now-on,Aliens - Sale Now On,Argos,unmatched
17437,/advert/l'oreal/feria-color-3d,Feria Color 3D,L'Oreal,unmatched
17438,/advert/sainsbury's/the-perfect-christmas,The Perfect Christmas,Sainsbury's,unmatched
17439,/advert/smyths/christmas-2023-%E2%80%93-we-really-wanna-go,Christmas 2023 – We Really Wanna Go,Smyths,unmatched
17440,/advert/edf-energy/thanks-team-green-britain!,Thanks Team Green Britain!,EDF Energy,unmatched
17441,/advert/ministry-of-sound/saturday-night-club-classics,Saturday Night Club Classics,Ministry Of Sound,unmatched
17442,/advert/tomy/thomas-sketcher-%26-post-office-loader,Thomas Sketcher & Post Office Loader,Tomy,unmatched
17443,/advert/studio-canal/silence,Silence,Studio Canal,unmatched
17444,/advert/eurostar/ebbsfleet-international,Ebbsfleet International,Eurostar,unmatched
17445,/advert/smart/forfour,Forfour,Smart,unmatched
17446,/advert/gem/motoring-assist,Motoring Assist,Gem,unmatched
17447,/advert/118-118/mobile-cinema,Mobile Cinema,118 118,unmatched
17448,/advert/ge-fabbri/doctor-who-dvd-files,Doctor Who DVD Files,GE Fabbri,unmatched
17449,/advert/rimmel/volume-booster-lip-gloss,Volume Booster Lip Gloss,Rimmel,unmatched
17450,/advert/ibis/everybody's-famous---adriana,Everybody's Famous - Adriana,Ibis,unmatched
17451,/advert/weedol/rootkill-plus---evil-weeds,Rootkill Plus - Evil Weeds,Weedol,unmatched
17452,/advert/boots/christmas-gifts---little-nothings,Christmas Gifts - Little Nothings,Boots,unmatched
17453,/advert/barnardo's/giving-children-back-their-future,Giving Children Back Their Future,Barnardo's,unmatched
17454,/advert/co-op/bananas,Bananas,Co-op,unmatched
17455,/advert/sharwood's/serve-up-some-excitement,Serve Up Some Excitement,Sharwood's,unmatched
17456,/advert/roy-orbison/the-very-best-of,The Very Best Of,Roy Orbison,unmatched
17457,/advert/lotto/euro-millions---paintball,Euro Millions - Paintball,Lotto,unmatched
17458,/advert/compare-the-market.com/meerkat-meals---happy-birthday-greg!,Meerkat Meals - Happy Birthday Greg!,Compare The Market.com,unmatched
17459,/advert/reveal/fashion%2C-beauty%2C-food%2C-home-%26-web,"Fashion, Beauty, Food, Home & Web",Reveal,unmatched
17460,/advert/clairol/nice'n-easy,Nice'n Easy,Clairol,unmatched
17461,/advert/daily-mail/royal-doulton-plate---william-%26-kate's-engagement,Royal Doulton Plate - William & Kate's Engagement,Daily Mail,unmatched
17462,/advert/heat/shopkeeper,Shopkeeper,Heat,unmatched
17463,/advert/ryanair/30-years-of-low-fares,30 Years Of Low Fares,Ryanair,unmatched
17464,/advert/paramount/iron-man,Iron Man,Paramount,unmatched
